,Unnamed: 0.1,Unnamed: 0,Escala,Referêcia,codibge,Anomalia,Município,SIGLA,AREA,Nome,Porcentagem
483,483,483,Mensal,jan./2022,4111407,-89.14923,Ivaí,PR,607.848,Ivai,-89.0%
484,484,484,Mensal,mar./2022,4111407,-60.14012,Ivaí,PR,607.848,Ivai,-60.0%
485,485,485,Mensal,fev./2022,4111407,-77.09985,Ivaí,PR,607.848,Ivai,-77.0%
486,486,486,Mensal,jan./2022,4111506,-71.6736,Ivaiporã,PR,431.502,Ivaipora,-72.0%
487,487,487,Mensal,mar./2022,4111506,-16.999874,Ivaiporã,PR,431.502,Ivaipora,-17.0%
488,488,488,Mensal,fev./2022,4111506,-55.752453,Ivaiporã,PR,431.502,Ivaipora,-56.0%
489,489,489,Mensal,jan./2022,4111555,-76.73124,Ivaté,PR,410.907,Ivate,-77.0%
490,490,490,Mensal,mar./2022,4111555,-10.296736,Ivaté,PR,410.907,Ivate,-10.0%
491,491,491,Mensal,fev./2022,4111555,-42.94483,Ivaté,PR,410.907,Ivate,-43.0%
492,492,492,Mensal,jan./2022,4111605,-77.53965,Ivatuba,PR,96.661,Ivatuba,-78.0%
493,493,493,Mensal,mar./2022,4111605,11.559546,Ivatuba,PR,96.661,Ivatuba,12.0%
494,494,494,Mensal,fev./2022,4111605,-63.095104,Ivatuba,PR,96.661,Ivatuba,-63.0%
495,495,495,Mensal,jan./2022,4111704,-68.40713,Jaboti,PR,139.277,Jaboti,-68.0%
496,496,496,Mensal,mar./2022,4111704,-44.948742,Jaboti,PR,139.277,Jaboti,-45.0%
497,497,497,Mensal,fev./2022,4111704,-58.992645,Jaboti,PR,139.277,Jaboti,-59.0%
498,498,498,Mensal,jan./2022,4111803,-75.63968,Jacarezinho,PR,602.528,Jacarezinho,-76.0%
499,499,499,Mensal,mar./2022,4111803,-49.59166,Jacarezinho,PR,602.528,Jacarezinho,-50.0%
500,500,500,Mensal,fev./2022,4111803,-53.81664,Jacarezinho,PR,602.528,Jacarezinho,-54.0%
501,501,501,Mensal,jan./2022,4111902,-59.29157,Jaguapitã,PR,475.004,Jaguapita,-59.0%
502,502,502,Mensal,mar./2022,4111902,16.566805,Jaguapitã,PR,475.004,Jaguapita,17.0%
503,503,503,Mensal,fev./2022,4111902,-29.31039,Jaguapitã,PR,475.004,Jaguapita,-29.0%
504,504,504,Mensal,jan./2022,4112009,-40.26668,Jaguariaíva,PR,1453.066,Jaguariaiva,-40.0%
505,505,505,Mensal,mar./2022,4112009,-12.28428,Jaguariaíva,PR,1453.066,Jaguariaiva,-12.0%
506,506,506,Mensal,fev./2022,4112009,-30.586874,Jaguariaíva,PR,1453.066,Jaguariaiva,-31.0%
507,507,507,Mensal,jan./2022,4112108,-84.13467,Jandaia do Sul,PR,187.6,Jandaia Do Sul,-84.0%
508,508,508,Mensal,mar./2022,4112108,2.760558,Jandaia do Sul,PR,187.6,Jandaia Do Sul,3.0%
509,509,509,Mensal,fev./2022,4112108,-59.889946,Jandaia do Sul,PR,187.6,Jandaia Do Sul,-60.0%
510,510,510,Mensal,jan./2022,4112207,-82.29851,Janiópolis,PR,335.65,Janiopolis,-82.0%
511,511,511,Mensal,mar./2022,4112207,-21.537096,Janiópolis,PR,335.65,Janiopolis,-22.0%
512,512,512,Mensal,fev./2022,4112207,-58.869568,Janiópolis,PR,335.65,Janiopolis,-59.0%
513,513,513,Mensal,jan./2022,4112306,-72.360435,Japira,PR,187.802,Japira,-72.0%
514,514,514,Mensal,mar./2022,4112306,-42.531902,Japira,PR,187.802,Japira,-43.0%
515,515,515,Mensal,fev./2022,4112306,-61.39674,Japira,PR,187.802,Japira,-61.0%
516,516,516,Mensal,jan./2022,4112405,-89.87581,Japurá,PR,165.185,Japura,-90.0%
517,517,517,Mensal,mar./2022,4112405,-49.20113,Japurá,PR,165.185,Japura,-49.0%
518,518,518,Mensal,fev./2022,4112405,-83.53109,Japurá,PR,165.185,Japura,-84.0%
519,519,519,Mensal,jan./2022,4112504,-71.25798,Jardim Alegre,PR,413.386,Jardim Alegre,-71.0%
520,520,520,Mensal,mar./2022,4112504,-0.09784333,Jardim Alegre,PR,413.386,Jardim Alegre,-0.0%
521,521,521,Mensal,fev./2022,4112504,-54.616577,Jardim Alegre,PR,413.386,Jardim Alegre,-55.0%
522,522,522,Mensal,jan./2022,4112603,-70.54876,Jardim Olinda,PR,128.515,Jardim Olinda,-71.0%
523,523,523,Mensal,mar./2022,4112603,-2.2163725,Jardim Olinda,PR,128.515,Jardim Olinda,-2.0%
524,524,524,Mensal,fev./2022,4112603,-60.55649,Jardim Olinda,PR,128.515,Jardim Olinda,-61.0%
525,525,525,Mensal,jan./2022,4112702,-81.59101,Jataizinho,PR,159.178,Jataizinho,-82.0%
526,526,526,Mensal,mar./2022,4112702,-29.29156,Jataizinho,PR,159.178,Jataizinho,-29.0%
527,527,527,Mensal,fev./2022,4112702,-58.74724,Jataizinho,PR,159.178,Jataizinho,-59.0%
528,528,528,Mensal,jan./2022,4112751,-61.316944,Jesuítas,PR,247.496,Jesuitas,-61.0%
529,529,529,Mensal,mar./2022,4112751,-17.587742,Jesuítas,PR,247.496,Jesuitas,-18.0%
530,530,530,Mensal,fev./2022,4112751,-31.889885,Jesuítas,PR,247.496,Jesuitas,-32.0%
531,531,531,Mensal,jan./2022,4112801,-71.685905,Joaquim Távora,PR,289.173,Joaquim Tavora,-72.0%
532,532,532,Mensal,mar./2022,4112801,-45.36908,Joaquim Távora,PR,289.173,Joaquim Tavora,-45.0%
533,533,533,Mensal,fev./2022,4112801,-60.805874,Joaquim Távora,PR,289.173,Joaquim Tavora,-61.0%
534,534,534,Mensal,jan./2022,4112900,-71.47626,Jundiaí do Sul,PR,320.816,Jundiai Do Sul,-71.0%
535,535,535,Mensal,mar./2022,4112900,-33.935966,Jundiaí do Sul,PR,320.816,Jundiai Do Sul,-34.0%
536,536,536,Mensal,fev./2022,4112900,-58.59391,Jundiaí do Sul,PR,320.816,Jundiai Do Sul,-59.0%
537,537,537,Mensal,jan./2022,4112959,-63.415173,Juranda,PR,354.364,Juranda,-63.0%
538,538,538,Mensal,mar./2022,4112959,-3.772533,Juranda,PR,354.364,Juranda,-4.0%
539,539,539,Mensal,fev./2022,4112959,-47.77046,Juranda,PR,354.364,Juranda,-48.0%
540,540,540,Mensal,jan./2022,4113007,-83.11444,Jussara,PR,210.869,Jussara,-83.0%
541,541,541,Mensal,mar./2022,4113007,-9.421269,Jussara,PR,210.869,Jussara,-9.0%
542,542,542,Mensal,fev./2022,4113007,-71.102356,Jussara,PR,210.869,Jussara,-71.0%
543,543,543,Mensal,jan./2022,4113106,-81.84597,Kaloré,PR,193.299,Kalore,-82.0%
544,544,544,Mensal,mar./2022,4113106,8.381372,Kaloré,PR,193.299,Kalore,8.0%
545,545,545,Mensal,fev./2022,4113106,-47.822487,Kaloré,PR,193.299,Kalore,-48.0%
546,546,546,Mensal,jan./2022,4113205,-92.54769,Lapa,PR,2093.859,Lapa,-93.0%
547,547,547,Mensal,mar./2022,4113205,-4.9519567,Lapa,PR,2093.859,Lapa,-5.0%
548,548,548,Mensal,fev./2022,4113205,-63.11187,Lapa,PR,2093.859,Lapa,-63.0%
549,549,549,Mensal,jan./2022,4113254,-51.560318,Laranjal,PR,559.439,Laranjal,-52.0%
550,550,550,Mensal,mar./2022,4113254,-1.4187614,Laranjal,PR,559.439,Laranjal,-1.0%
551,551,551,Mensal,fev./2022,4113254,-38.841972,Laranjal,PR,559.439,Laranjal,-39.0%
552,552,552,Mensal,jan./2022,4113304,-66.62043,Laranjeiras do Sul,PR,667.812,Laranjeiras Do Sul,-67.0%
553,553,553,Mensal,mar./2022,4113304,-5.4935274,Laranjeiras do Sul,PR,667.812,Laranjeiras Do Sul,-5.0%
554,554,554,Mensal,fev./2022,4113304,-49.608326,Laranjeiras do Sul,PR,667.812,Laranjeiras Do Sul,-50.0%
555,555,555,Mensal,jan./2022,4113403,-75.46752,Leópolis,PR,344.918,Leopolis,-75.0%
556,556,556,Mensal,mar./2022,4113403,-36.29657,Leópolis,PR,344.918,Leopolis,-36.0%
557,557,557,Mensal,fev./2022,4113403,-58.2932,Leópolis,PR,344.918,Leopolis,-58.0%
558,558,558,Mensal,jan./2022,4113429,-79.09189,Lidianópolis,PR,151.456,Lidianopolis,-79.0%
559,559,559,Mensal,mar./2022,4113429,-5.5905457,Lidianópolis,PR,151.456,Lidianopolis,-6.0%
560,560,560,Mensal,fev./2022,4113429,-50.187405,Lidianópolis,PR,151.456,Lidianopolis,-50.0%
561,561,561,Mensal,jan./2022,4113452,-69.16132,Lindoeste,PR,347.093,Lindoeste,-69.0%
562,562,562,Mensal,mar./2022,4113452,-21.166264,Lindoeste,PR,347.093,Lindoeste,-21.0%
563,563,563,Mensal,fev./2022,4113452,-43.981796,Lindoeste,PR,347.093,Lindoeste,-44.0%
564,564,564,Mensal,jan./2022,4113502,-43.886818,Loanda,PR,722.496,Loanda,-44.0%
565,565,565,Mensal,mar./2022,4113502,-69.25072,Loanda,PR,722.496,Loanda,-69.0%
566,566,566,Mensal,fev./2022,4113502,-11.631697,Loanda,PR,722.496,Loanda,-12.0%
567,567,567,Mensal,jan./2022,4113601,-75.609406,Lobato,PR,240.904,Lobato,-76.0%
568,568,568,Mensal,mar./2022,4113601,8.963322,Lobato,PR,240.904,Lobato,9.0%
569,569,569,Mensal,fev./2022,4113601,-50.429615,Lobato,PR,240.904,Lobato,-50.0%
570,570,570,Mensal,jan./2022,4113700,-71.728386,Londrina,PR,1652.569,Londrina,-72.0%
571,571,571,Mensal,mar./2022,4113700,-14.775403,Londrina,PR,1652.569,Londrina,-15.0%
572,572,572,Mensal,fev./2022,4113700,-55.70689,Londrina,PR,1652.569,Londrina,-56.0%
573,573,573,Mensal,jan./2022,4113734,-71.304245,Luiziana,PR,916.839,Luiziana,-71.0%
574,574,574,Mensal,mar./2022,4113734,-5.6791124,Luiziana,PR,916.839,Luiziana,-6.0%
575,575,575,Mensal,fev./2022,4113734,-53.0449,Luiziana,PR,916.839,Luiziana,-53.0%
576,576,576,Mensal,jan./2022,4113759,-75.291176,Lunardelli,PR,199.213,Lunardelli,-75.0%
577,577,577,Mensal,mar./2022,4113759,10.538986,Lunardelli,PR,199.213,Lunardelli,11.0%
578,578,578,Mensal,fev./2022,4113759,-51.04604,Lunardelli,PR,199.213,Lunardelli,-51.0%
579,579,579,Mensal,jan./2022,4113809,-71.042206,Lupionópolis,PR,121.066,Lupionopolis,-71.0%
580,580,580,Mensal,mar./2022,4113809,0.7923246,Lupionópolis,PR,121.066,Lupionopolis,1.0%
581,581,581,Mensal,fev./2022,4113809,-46.3613,Lupionópolis,PR,121.066,Lupionopolis,-46.0%
582,582,582,Mensal,jan./2022,4113908,-82.78207,Mallet,PR,753.7129999999999,Mallet,-83.0%
583,583,583,Mensal,mar./2022,4113908,7.297224,Mallet,PR,753.7129999999999,Mallet,7.0%
584,584,584,Mensal,fev./2022,4113908,-17.482336,Mallet,PR,753.7129999999999,Mallet,-17.0%
585,585,585,Mensal,jan./2022,4114005,-70.89848,Mamborê,PR,788.061,Mambore,-71.0%
586,586,586,Mensal,mar./2022,4114005,-17.699055,Mamborê,PR,788.061,Mambore,-18.0%
587,587,587,Mensal,fev./2022,4114005,-54.55183,Mamborê,PR,788.061,Mambore,-55.0%
588,588,588,Mensal,jan./2022,4114104,-78.45341,Mandaguaçu,PR,294.019,Mandaguacu,-78.0%
589,589,589,Mensal,mar./2022,4114104,11.153252,Mandaguaçu,PR,294.019,Mandaguacu,11.0%
590,590,590,Mensal,fev./2022,4114104,-50.234085,Mandaguaçu,PR,294.019,Mandaguacu,-50.0%
591,591,591,Mensal,jan./2022,4114203,-82.153114,Mandaguari,PR,335.814,Mandaguari,-82.0%
592,592,592,Mensal,mar./2022,4114203,36.934288,Mandaguari,PR,335.814,Mandaguari,37.0%
593,593,593,Mensal,fev./2022,4114203,-54.775562,Mandaguari,PR,335.814,Mandaguari,-55.0%
594,594,594,Mensal,jan./2022,4114302,-90.01409,Mandirituba,PR,379.179,Mandirituba,-90.0%
595,595,595,Mensal,mar./2022,4114302,-28.801332,Mandirituba,PR,379.179,Mandirituba,-29.0%
596,596,596,Mensal,fev./2022,4114302,-70.26935,Mandirituba,PR,379.179,Mandirituba,-70.0%
597,597,597,Mensal,jan./2022,4114351,-63.411297,Manfrinópolis,PR,216.415,Manfrinopolis,-63.0%
598,598,598,Mensal,mar./2022,4114351,17.822638,Manfrinópolis,PR,216.415,Manfrinopolis,18.0%
599,599,599,Mensal,fev./2022,4114351,-12.353523,Manfrinópolis,PR,216.415,Manfrinopolis,-12.0%
600,600,600,Mensal,jan./2022,4114401,-78.15608,Mangueirinha,PR,1055.458,Mangueirinha,-78.0%
601,601,601,Mensal,mar./2022,4114401,-1.4665397,Mangueirinha,PR,1055.458,Mangueirinha,-1.0%
602,602,602,Mensal,fev./2022,4114401,-15.328871,Mangueirinha,PR,1055.458,Mangueirinha,-15.0%
603,603,603,Mensal,jan./2022,4114500,-67.69291,Manoel Ribas,PR,571.135,Manoel Ribas,-68.0%
604,604,604,Mensal,mar./2022,4114500,-4.802155,Manoel Ribas,PR,571.135,Manoel Ribas,-5.0%
605,605,605,Mensal,fev./2022,4114500,-54.480473,Manoel Ribas,PR,571.135,Manoel Ribas,-54.0%
606,606,606,Mensal,jan./2022,4114609,-41.194904,Marechal Cândido Rondon,PR,745.748,Marechal Candido Rondon,-41.0%
607,607,607,Mensal,mar./2022,4114609,-36.782505,Marechal Cândido Rondon,PR,745.748,Marechal Candido Rondon,-37.0%
608,608,608,Mensal,fev./2022,4114609,-12.384212,Marechal Cândido Rondon,PR,745.748,Marechal Candido Rondon,-12.0%
609,609,609,Mensal,jan./2022,4114708,-87.29042,Maria Helena,PR,486.224,Maria Helena,-87.0%
610,610,610,Mensal,mar./2022,4114708,-21.409145,Maria Helena,PR,486.224,Maria Helena,-21.0%
611,611,611,Mensal,fev./2022,4114708,-49.35825,Maria Helena,PR,486.224,Maria Helena,-49.0%
612,612,612,Mensal,jan./2022,4114807,-82.52764,Marialva,PR,475.564,Marialva,-83.0%
613,613,613,Mensal,mar./2022,4114807,26.369978,Marialva,PR,475.564,Marialva,26.0%
614,614,614,Mensal,fev./2022,4114807,-56.22692,Marialva,PR,475.564,Marialva,-56.0%
615,615,615,Mensal,jan./2022,4114906,-82.346924,Marilândia do Sul,PR,384.424,Marilandia Do Sul,-82.0%
616,616,616,Mensal,mar./2022,4114906,-9.664444,Marilândia do Sul,PR,384.424,Marilandia Do Sul,-10.0%
617,617,617,Mensal,fev./2022,4114906,-58.845654,Marilândia do Sul,PR,384.424,Marilandia Do Sul,-59.0%
618,618,618,Mensal,jan./2022,4115002,-48.858776,Marilena,PR,232.363,Marilena,-49.0%
619,619,619,Mensal,mar./2022,4115002,-57.884075,Marilena,PR,232.363,Marilena,-58.0%
620,620,620,Mensal,fev./2022,4115002,-21.885605,Marilena,PR,232.363,Marilena,-22.0%
621,621,621,Mensal,jan./2022,4115101,-76.35296,Mariluz,PR,433.17,Mariluz,-76.0%
622,622,622,Mensal,mar./2022,4115101,-8.129679,Mariluz,PR,433.17,Mariluz,-8.0%
623,623,623,Mensal,fev./2022,4115101,-41.400074,Mariluz,PR,433.17,Mariluz,-41.0%
624,624,624,Mensal,jan./2022,4115200,-83.536736,Maringá,PR,487.012,Maringa,-84.0%
625,625,625,Mensal,mar./2022,4115200,39.011517,Maringá,PR,487.012,Maringa,39.0%
626,626,626,Mensal,fev./2022,4115200,-53.16004,Maringá,PR,487.012,Maringa,-53.0%
627,627,627,Mensal,jan./2022,4115309,-77.36952,Mariópolis,PR,230.365,Mariopolis,-77.0%
628,628,628,Mensal,mar./2022,4115309,-19.032938,Mariópolis,PR,230.365,Mariopolis,-19.0%
629,629,629,Mensal,fev./2022,4115309,-35.333717,Mariópolis,PR,230.365,Mariopolis,-35.0%
630,630,630,Mensal,jan./2022,4115358,-52.49408,Maripá,PR,283.793,Maripa,-52.0%
631,631,631,Mensal,mar./2022,4115358,-36.980087,Maripá,PR,283.793,Maripa,-37.0%
632,632,632,Mensal,fev./2022,4115358,-31.390686,Maripá,PR,283.793,Maripa,-31.0%
633,633,633,Mensal,jan./2022,4115408,-74.66828,Marmeleiro,PR,387.612,Marmeleiro,-75.0%
634,634,634,Mensal,mar./2022,4115408,-23.774603,Marmeleiro,PR,387.612,Marmeleiro,-24.0%
635,635,635,Mensal,fev./2022,4115408,-44.54627,Marmeleiro,PR,387.612,Marmeleiro,-45.0%
636,636,636,Mensal,jan./2022,4115457,-61.576687,Marquinho,PR,509.735,Marquinho,-62.0%
637,637,637,Mensal,mar./2022,4115457,7.6805196,Marquinho,PR,509.735,Marquinho,8.0%
638,638,638,Mensal,fev./2022,4115457,-38.06619,Marquinho,PR,509.735,Marquinho,-38.0%
639,639,639,Mensal,jan./2022,4115507,-83.50882,Marumbi,PR,208.47,Marumbi,-84.0%
640,640,640,Mensal,mar./2022,4115507,0.39687306,Marumbi,PR,208.47,Marumbi,0.0%
641,641,641,Mensal,fev./2022,4115507,-54.263992,Marumbi,PR,208.47,Marumbi,-54.0%
642,642,642,Mensal,jan./2022,4115606,-65.215385,Matelândia,PR,639.746,Matelandia,-65.0%
643,643,643,Mensal,mar./2022,4115606,-24.32264,Matelândia,PR,639.746,Matelandia,-24.0%
644,644,644,Mensal,fev./2022,4115606,-35.968197,Matelândia,PR,639.746,Matelandia,-36.0%
645,645,645,Mensal,jan./2022,4115705,-85.2507,Matinhos,PR,117.899,Matinhos,-85.0%
646,646,646,Mensal,mar./2022,4115705,-49.418182,Matinhos,PR,117.899,Matinhos,-49.0%
647,647,647,Mensal,fev./2022,4115705,-75.113235,Matinhos,PR,117.899,Matinhos,-75.0%
648,648,648,Mensal,jan./2022,4115739,-71.37389,Mato Rico,PR,394.533,Mato Rico,-71.0%
649,649,649,Mensal,mar./2022,4115739,-13.674571,Mato Rico,PR,394.533,Mato Rico,-14.0%
650,650,650,Mensal,fev./2022,4115739,-60.710278,Mato Rico,PR,394.533,Mato Rico,-61.0%
651,651,651,Mensal,jan./2022,4115754,-79.81834,Mauá da Serra,PR,108.324,Maua Da Serra,-80.0%
652,652,652,Mensal,mar./2022,4115754,-17.624088,Mauá da Serra,PR,108.324,Maua Da Serra,-18.0%
653,653,653,Mensal,fev./2022,4115754,-57.60173,Mauá da Serra,PR,108.324,Maua Da Serra,-58.0%
654,654,654,Mensal,jan./2022,4115804,-70.851944,Medianeira,PR,328.732,Medianeira,-71.0%
655,655,655,Mensal,mar./2022,4115804,-11.892763,Medianeira,PR,328.732,Medianeira,-12.0%
656,656,656,Mensal,fev./2022,4115804,-50.91602,Medianeira,PR,328.732,Medianeira,-51.0%
657,657,657,Mensal,jan./2022,4115853,-41.60187,Mercedes,PR,197.136,Mercedes,-42.0%
658,658,658,Mensal,mar./2022,4115853,-1.7608972,Mercedes,PR,197.136,Mercedes,-2.0%
659,659,659,Mensal,fev./2022,4115853,1.5304173,Mercedes,PR,197.136,Mercedes,2.0%
660,660,660,Mensal,jan./2022,4115903,-77.115776,Mirador,PR,221.708,Mirador,-77.0%
661,661,661,Mensal,mar./2022,4115903,-45.625813,Mirador,PR,221.708,Mirador,-46.0%
662,662,662,Mensal,fev./2022,4115903,-59.706516,Mirador,PR,221.708,Mirador,-60.0%
663,663,663,Mensal,jan./2022,4116000,-64.830696,Miraselva,PR,90.294,Miraselva,-65.0%
664,664,664,Mensal,mar./2022,4116000,4.8709903,Miraselva,PR,90.294,Miraselva,5.0%
665,665,665,Mensal,fev./2022,4116000,-35.479782,Miraselva,PR,90.294,Miraselva,-35.0%
666,666,666,Mensal,jan./2022,4116059,-61.837006,Missal,PR,324.397,Missal,-62.0%
667,667,667,Mensal,mar./2022,4116059,-24.234789,Missal,PR,324.397,Missal,-24.0%
668,668,668,Mensal,fev./2022,4116059,-39.021137,Missal,PR,324.397,Missal,-39.0%
669,669,669,Mensal,jan./2022,4116109,-85.11093,Moreira Sales,PR,353.772,Moreira Sales,-85.0%
670,670,670,Mensal,mar./2022,4116109,-16.167406,Moreira Sales,PR,353.772,Moreira Sales,-16.0%
671,671,671,Mensal,fev./2022,4116109,-54.089813,Moreira Sales,PR,353.772,Moreira Sales,-54.0%
672,672,672,Mensal,jan./2022,4116208,-77.87333,Morretes,PR,684.58,Morretes,-78.0%
673,673,673,Mensal,mar./2022,4116208,-37.607197,Morretes,PR,684.58,Morretes,-38.0%
674,674,674,Mensal,fev./2022,4116208,-50.23405,Morretes,PR,684.58,Morretes,-50.0%
675,675,675,Mensal,jan./2022,4116307,-74.14638,Munhoz de Melo,PR,137.018,Munhoz De Melo,-74.0%
676,676,676,Mensal,mar./2022,4116307,28.4313,Munhoz de Melo,PR,137.018,Munhoz De Melo,28.0%
677,677,677,Mensal,fev./2022,4116307,-38.24487,Munhoz de Melo,PR,137.018,Munhoz De Melo,-38.0%
678,678,678,Mensal,jan./2022,4116406,-75.0089,Nossa Senhora das Graças,PR,185.769,Nossa Senhora Das Gracas,-75.0%
679,679,679,Mensal,mar./2022,4116406,-1.0309336,Nossa Senhora das Graças,PR,185.769,Nossa Senhora Das Gracas,-1.0%
680,680,680,Mensal,fev./2022,4116406,-43.288467,Nossa Senhora das Graças,PR,185.769,Nossa Senhora Das Gracas,-43.0%
681,681,681,Mensal,jan./2022,4116505,-76.74598,Nova Aliança do Ivaí,PR,131.272,Nova Alianca Do Ivai,-77.0%
682,682,682,Mensal,mar./2022,4116505,-28.245651,Nova Aliança do Ivaí,PR,131.272,Nova Alianca Do Ivai,-28.0%
683,683,683,Mensal,fev./2022,4116505,-64.73689,Nova Aliança do Ivaí,PR,131.272,Nova Alianca Do Ivai,-65.0%
684,684,684,Mensal,jan./2022,4116604,-75.42101,Nova América da Colina,PR,129.476,Nova America Da Colina,-75.0%
685,685,685,Mensal,mar./2022,4116604,-34.23802,Nova América da Colina,PR,129.476,Nova America Da Colina,-34.0%
686,686,686,Mensal,fev./2022,4116604,-53.855576,Nova América da Colina,PR,129.476,Nova America Da Colina,-54.0%
687,687,687,Mensal,jan./2022,4116703,-64.06837,Nova Aurora,PR,474.011,Nova Aurora,-64.0%
688,688,688,Mensal,mar./2022,4116703,-13.216984,Nova Aurora,PR,474.011,Nova Aurora,-13.0%
689,689,689,Mensal,fev./2022,4116703,-42.2112,Nova Aurora,PR,474.011,Nova Aurora,-42.0%
690,690,690,Mensal,jan./2022,4116802,-64.272026,Nova Cantu,PR,555.488,Nova Cantu,-64.0%
691,691,691,Mensal,mar./2022,4116802,-19.25769,Nova Cantu,PR,555.488,Nova Cantu,-19.0%
692,692,692,Mensal,fev./2022,4116802,-49.769554,Nova Cantu,PR,555.488,Nova Cantu,-50.0%
693,693,693,Mensal,jan./2022,4116901,-76.13624,Nova Esperança,PR,401.587,Nova Esperanca,-76.0%
694,694,694,Mensal,mar./2022,4116901,-14.689387,Nova Esperança,PR,401.587,Nova Esperanca,-15.0%
695,695,695,Mensal,fev./2022,4116901,-59.444344,Nova Esperança,PR,401.587,Nova Esperanca,-59.0%
696,696,696,Mensal,jan./2022,4116950,-63.11001,Nova Esperança do Sudoeste,PR,208.472,Nova Esperanca Do Sudoeste,-63.0%
697,697,697,Mensal,mar./2022,4116950,23.464548,Nova Esperança do Sudoeste,PR,208.472,Nova Esperanca Do Sudoeste,23.0%
698,698,698,Mensal,fev./2022,4116950,-11.157267,Nova Esperança do Sudoeste,PR,208.472,Nova Esperanca Do Sudoeste,-11.0%
699,699,699,Mensal,jan./2022,4117008,-72.6919,Nova Fátima,PR,283.423,Nova Fatima,-73.0%
700,700,700,Mensal,mar./2022,4117008,-29.097408,Nova Fátima,PR,283.423,Nova Fatima,-29.0%
701,701,701,Mensal,fev./2022,4117008,-54.928394,Nova Fátima,PR,283.423,Nova Fatima,-55.0%
702,702,702,Mensal,jan./2022,4117057,-58.39435,Nova Laranjeiras,PR,1210.205,Nova Laranjeiras,-58.0%
703,703,703,Mensal,mar./2022,4117057,-1.815529,Nova Laranjeiras,PR,1210.205,Nova Laranjeiras,-2.0%
704,704,704,Mensal,fev./2022,4117057,-40.05991,Nova Laranjeiras,PR,1210.205,Nova Laranjeiras,-40.0%
705,705,705,Mensal,jan./2022,4117107,-62.20122,Nova Londrina,PR,269.389,Nova Londrina,-62.0%
706,706,706,Mensal,mar./2022,4117107,-50.69549,Nova Londrina,PR,269.389,Nova Londrina,-51.0%
707,707,707,Mensal,fev./2022,4117107,-33.04337,Nova Londrina,PR,269.389,Nova Londrina,-33.0%
708,708,708,Mensal,jan./2022,4117206,-82.229256,Nova Olímpia,PR,136.347,Nova Olimpia,-82.0%
709,709,709,Mensal,mar./2022,4117206,-49.551838,Nova Olímpia,PR,136.347,Nova Olimpia,-50.0%
710,710,710,Mensal,fev./2022,4117206,-53.76401,Nova Olímpia,PR,136.347,Nova Olimpia,-54.0%
711,711,711,Mensal,jan./2022,4117214,-70.519135,Nova Santa Bárbara,PR,71.764,Nova Santa Barbara,-71.0%
712,712,712,Mensal,mar./2022,4117214,-41.716377,Nova Santa Bárbara,PR,71.764,Nova Santa Barbara,-42.0%
713,713,713,Mensal,fev./2022,4117214,-57.96033,Nova Santa Bárbara,PR,71.764,Nova Santa Barbara,-58.0%
714,714,714,Mensal,jan./2022,4117222,-43.805546,Nova Santa Rosa,PR,204.665,Nova Santa Rosa,-44.0%
715,715,715,Mensal,mar./2022,4117222,-26.905993,Nova Santa Rosa,PR,204.665,Nova Santa Rosa,-27.0%
716,716,716,Mensal,fev./2022,4117222,-22.969496,Nova Santa Rosa,PR,204.665,Nova Santa Rosa,-23.0%
717,717,717,Mensal,jan./2022,4117255,-71.52929,Nova Prata do Iguaçu,PR,352.565,Nova Prata Do Iguacu,-72.0%
718,718,718,Mensal,mar./2022,4117255,15.406177,Nova Prata do Iguaçu,PR,352.565,Nova Prata Do Iguacu,15.0%
719,719,719,Mensal,fev./2022,4117255,-23.778437,Nova Prata do Iguaçu,PR,352.565,Nova Prata Do Iguacu,-24.0%
720,720,720,Mensal,jan./2022,4117271,-71.69318,Nova Tebas,PR,545.686,Nova Tebas,-72.0%
721,721,721,Mensal,mar./2022,4117271,-6.246086,Nova Tebas,PR,545.686,Nova Tebas,-6.0%
722,722,722,Mensal,fev./2022,4117271,-60.938637,Nova Tebas,PR,545.686,Nova Tebas,-61.0%
723,723,723,Mensal,jan./2022,4117297,-83.944214,Novo Itacolomi,PR,161.411,Novo Itacolomi,-84.0%
724,724,724,Mensal,mar./2022,4117297,-1.3953437,Novo Itacolomi,PR,161.411,Novo Itacolomi,-1.0%
725,725,725,Mensal,fev./2022,4117297,-51.09505,Novo Itacolomi,PR,161.411,Novo Itacolomi,-51.0%
726,726,726,Mensal,jan./2022,4117305,-78.28717,Ortigueira,PR,2429.564,Ortigueira,-78.0%
727,727,727,Mensal,mar./2022,4117305,-19.344109,Ortigueira,PR,2429.564,Ortigueira,-19.0%
728,728,728,Mensal,fev./2022,4117305,-64.72444,Ortigueira,PR,2429.564,Ortigueira,-65.0%
729,729,729,Mensal,jan./2022,4117404,-78.00938,Ourizona,PR,176.457,Ourizona,-78.0%
730,730,730,Mensal,mar./2022,4117404,1.6933088,Ourizona,PR,176.457,Ourizona,2.0%
731,731,731,Mensal,fev./2022,4117404,-61.395927,Ourizona,PR,176.457,Ourizona,-61.0%
732,732,732,Mensal,jan./2022,4117453,-56.993855,Ouro Verde do Oeste,PR,293.042,Ouro Verde Do Oeste,-57.0%
733,733,733,Mensal,mar./2022,4117453,-61.567375,Ouro Verde do Oeste,PR,293.042,Ouro Verde Do Oeste,-62.0%
